F_max,blas_threads,ceiling,cubic_gain,headroom,lambda,max_block,max_frac_of_p,n_blocks,n_over_p,oracle_F_max,p,regime,rtol,seed,support_f1,tol,true_n_blocks
0.5481878088962109,8,751.3148009015778,411.8616144975288,0.4518121911037891,0.38,11,0.11,55,10,0.2,100,balanced,1e-05,0,0.6428571428571429,1e-07,5
0.6083180987202925,8,751.3148009015778,457.0383912248629,0.3916819012797075,0.4,11,0.11,58,10,0.2,100,balanced,1e-05,0,0.6131386861313868,1e-07,5
0.6443298969072165,8,1000.0,644.3298969072165,0.35567010309278346,0.42000000000000004,10,0.1,61,10,0.2,100,balanced,1e-05,0,0.582089552238806,1e-07,5
0.7012622720897616,8,1000.0,701.2622720897616,0.29873772791023845,0.44,10,0.1,64,10,0.2,100,balanced,1e-05,0,0.549618320610687,1e-07,5
0.7132667617689016,8,1000.0,713.2667617689016,0.2867332382310984,0.46,10,0.1,66,10,0.2,100,balanced,1e-05,0,0.5271317829457365,1e-07,5
0.7451564828614009,8,1000.0,745.156482861401,0.2548435171385991,0.48000000000000004,10,0.1,67,10,0.2,100,balanced,1e-05,0,0.515625,1e-07,5
0.7836990595611285,8,1000.0,783.6990595611285,0.2163009404388715,0.5,10,0.1,73,10,0.2,100,balanced,1e-05,0,0.4426229508196721,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,100,1.0,1,10,0.2,100,balanced,1e-05,1,0.06295224312590449,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,100,1.0,1,10,0.2,100,balanced,1e-05,1,0.11976911976911976,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,100,1.0,1,10,0.2,100,balanced,1e-05,1,0.2359882005899705,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,100,1.0,1,10,0.2,100,balanced,1e-05,1,0.43526170798898073,1e-07,5
0.9999901389531074,8,1.0956826815299674,1.0956718769516656,9.861046892600811e-06,0.1,97,0.97,3,10,0.2,100,balanced,1e-05,1,0.6229508196721312,1e-07,5
0.9997627525570002,8,2.028237117144891,2.0277559230750515,0.0002372474429997995,0.12000000000000001,79,0.79,12,10,0.2,100,balanced,1e-05,1,0.7684210526315788,1e-07,5
0.8721714966256451,8,56.89576695493855,49.622866216752676,0.12782850337435492,0.13999999999999999,26,0.26,25,10,0.2,100,balanced,1e-05,1,0.8160919540229885,1e-07,5
0.48157248157248156,8,364.4314868804665,175.5001755001755,0.5184275184275184,0.16,14,0.14,28,10,0.2,100,balanced,1e-05,1,0.8402366863905325,1e-07,5
0.5038560411311054,8,364.4314868804665,183.6210062431142,0.4961439588688946,0.18,14,0.14,29,10,0.2,100,balanced,1e-05,1,0.8502994011976047,1e-07,5
0.5066469719350074,8,364.4314868804665,184.6381093057607,0.4933530280649926,0.19999999999999998,14,0.14,32,10,0.2,100,balanced,1e-05,1,0.8292682926829269,1e-07,5
0.5152084115659031,8,364.4314868804665,187.75816748028538,0.48479158843409687,0.22,14,0.14,33,10,0.2,100,balanced,1e-05,1,0.8220858895705521,1e-07,5
0.5427215189873418,8,364.4314868804665,197.78481012658227,0.4572784810126582,0.24,14,0.14,34,10,0.2,100,balanced,1e-05,1,0.8148148148148148,1e-07,5
0.5798816568047337,8,364.4314868804665,211.3271344040575,0.4201183431952663,0.26,14,0.14,38,10,0.2,100,balanced,1e-05,1,0.7848101265822786,1e-07,5
0.6319668355596499,8,364.4314868804665,230.30861354214647,0.36803316444035006,0.28,14,0.14,41,10,0.2,100,balanced,1e-05,1,0.7662337662337663,1e-07,5
0.4530292716133424,8,751.3148009015778,340.3675970047652,0.5469707283866576,0.30000000000000004,11,0.11,43,10,0.2,100,balanced,1e-05,1,0.7499999999999999,1e-07,5
0.5011295180722891,8,751.3148009015778,376.50602409638554,0.4988704819277109,0.32,11,0.11,48,10,0.2,100,balanced,1e-05,1,0.707482993197279,1e-07,5
0.5068545316070069,8,751.3148009015778,380.8073115003808,0.4931454683929931,0.34,11,0.11,51,10,0.2,100,balanced,1e-05,1,0.6805555555555556,1e-07,5
0.5103527607361963,8,751.3148009015778,383.4355828220859,0.4896472392638037,0.36000000000000004,11,0.11,52,10,0.2,100,balanced,1e-05,1,0.6713286713286714,1e-07,5
0.5223704866562009,8,751.3148009015778,392.4646781789639,0.4776295133437991,0.38,11,0.11,53,10,0.2,100,balanced,1e-05,1,0.6619718309859155,1e-07,5
0.5812227074235807,8,751.3148009015778,436.68122270742356,0.41877729257641927,0.4,11,0.11,58,10,0.2,100,balanced,1e-05,1,0.6131386861313868,1e-07,5
0.5827495621716288,8,751.3148009015778,437.82837127845886,0.41725043782837123,0.42000000000000004,11,0.11,59,10,0.2,100,balanced,1e-05,1,0.6029411764705882,1e-07,5
0.5936663693131133,8,751.3148009015778,446.03033006244425,0.40633363068688666,0.44,11,0.11,61,10,0.2,100,balanced,1e-05,1,0.582089552238806,1e-07,5
0.5656108597285068,8,1000.0,565.6108597285067,0.4343891402714932,0.46,10,0.1,64,10,0.2,100,balanced,1e-05,1,0.549618320610687,1e-07,5
0.6729475100942126,8,1000.0,672.9475100942127,0.3270524899057874,0.48000000000000004,10,0.1,68,10,0.2,100,balanced,1e-05,1,0.5039370078740157,1e-07,5
0.6896551724137931,8,1000.0,689.6551724137931,0.31034482758620685,0.5,10,0.1,72,10,0.2,100,balanced,1e-05,1,0.4552845528455284,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,100,1.0,1,10,0.2,100,balanced,1e-05,2,0.06482504604051566,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,100,1.0,1,10,0.2,100,balanced,1e-05,2,0.12175204157386786,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,100,1.0,1,10,0.2,100,balanced,1e-05,2,0.23655913978494625,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,100,1.0,1,10,0.2,100,balanced,1e-05,2,0.4338028169014085,1e-07,5
0.9999591793890904,8,1.166350779997084,1.1663031688457097,4.0820610909597654e-05,0.1,95,0.95,3,10,0.2,100,balanced,1e-05,2,0.6115702479338844,1e-07,5
0.998103882851943,8,3.814697265625,3.807464152725002,0.0018961171480570416,0.12000000000000001,64,0.64,16,10,0.2,100,balanced,1e-05,2,0.7171717171717172,1e-07,5
0.9607301549177375,8,15.625,15.011408670589649,0.0392698450822625,0.13999999999999999,40,0.4,24,10,0.2,100,balanced,1e-05,2,0.7840909090909091,1e-07,5
0.9553352769679301,8,30.517578125,29.154518950437318,0.04466472303206992,0.16,32,0.32,29,10,0.2,100,balanced,1e-05,2,0.8047337278106509,1e-07,5
0.9262588235294118,8,50.80526342529086,47.05882352941177,0.0737411764705882,0.18,27,0.27,31,10,0.2,100,balanced,1e-05,2,0.8121212121212121,1e-07,5
0.9180944421228583,8,56.89576695493855,52.23568742164647,0.08190555787714171,0.19999999999999998,26,0.26,32,10,0.2,100,balanced,1e-05,2,0.8048780487804877,1e-07,5
0.9189584858308062,8,56.89576695493855,52.284847851092756,0.0810415141691938,0.22,26,0.26,33,10,0.2,100,balanced,1e-05,2,0.7975460122699386,1e-07,5
0.5234643265929034,8,364.4314868804665,190.76688286913392,0.47653567340709657,0.24,14,0.14,36,10,0.2,100,balanced,1e-05,2,0.7875,1e-07,5
0.5538958417440453,8,364.4314868804665,201.85708518368995,0.44610415825595473,0.26,14,0.14,38,10,0.2,100,balanced,1e-05,2,0.7770700636942676,1e-07,5
0.40211480362537766,8,751.3148009015778,302.11480362537765,0.5978851963746223,0.28,11,0.11,42,10,0.2,100,balanced,1e-05,2,0.7581699346405228,1e-07,5
0.426056338028169,8,751.3148009015778,320.1024327784891,0.573943661971831,0.30000000000000004,11,0.11,44,10,0.2,100,balanced,1e-05,2,0.7417218543046357,1e-07,5
0.46932299012693934,8,751.3148009015778,352.60930888575456,0.5306770098730607,0.32,11,0.11,46,10,0.2,100,balanced,1e-05,2,0.7248322147651006,1e-07,5
0.4723207948899929,8,751.3148009015778,354.86160397444996,0.5276792051100071,0.34,11,0.11,47,10,0.2,100,balanced,1e-05,2,0.7162162162162162,1e-07,5
0.52360346184107,8,751.3148009015778,393.3910306845004,0.47639653815893,0.36000000000000004,11,0.11,52,10,0.2,100,balanced,1e-05,2,0.6713286713286714,1e-07,5
0.5336808340016038,8,751.3148009015778,400.962309542903,0.4663191659983962,0.38,11,0.11,55,10,0.2,100,balanced,1e-05,2,0.6428571428571429,1e-07,5
0.5468364831552999,8,751.3148009015778,410.84634346754314,0.45316351684470013,0.4,11,0.11,58,10,0.2,100,balanced,1e-05,2,0.6131386861313868,1e-07,5
0.6254699248120301,8,751.3148009015778,469.9248120300752,0.3745300751879699,0.42000000000000004,11,0.11,60,10,0.2,100,balanced,1e-05,2,0.5925925925925926,1e-07,5
0.6272384542884072,8,751.3148009015778,471.25353440150803,0.3727615457115928,0.44,11,0.11,61,10,0.2,100,balanced,1e-05,2,0.582089552238806,1e-07,5
0.573394495412844,8,1000.0,573.394495412844,0.42660550458715596,0.46,10,0.1,66,10,0.2,100,balanced,1e-05,2,0.5271317829457365,1e-07,5
0.7692307692307693,8,1000.0,769.2307692307693,0.23076923076923073,0.48000000000000004,10,0.1,71,10,0.2,100,balanced,1e-05,2,0.46774193548387094,1e-07,5
0.7692307692307693,8,1000.0,769.2307692307693,0.23076923076923073,0.5,10,0.1,71,10,0.2,100,balanced,1e-05,2,0.46774193548387094,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,0.2,200,balanced,1e-05,0,0.028513555624805235,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,0.2,200,balanced,1e-05,0,0.04367674275138803,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,0.2,200,balanced,1e-05,0,0.06866267465069859,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,2,0.2,200,balanced,1e-05,0,0.11245791245791245,1e-07,5
1.0,8,1.0,1.0,0.0,0.1,200,1.0,1,2,0.2,200,balanced,1e-05,0,0.17974971558589306,1e-07,5
0.9999998731061087,8,1.0151512594410654,1.0151511306245717,1.2689389128350825e-07,0.12000000000000001,199,0.995,2,2,0.2,200,balanced,1e-05,0,0.2857142857142857,1e-07,5
0.9999997423475283,8,1.0306101521283646,1.0306098865891116,2.5765247169129424e-07,0.13999999999999999,198,0.99,3,2,0.2,200,balanced,1e-05,0,0.3941798941798942,1e-07,5
0.9999988697206063,8,1.1302806712962963,1.1302793937633444,1.1302793937462141e-06,0.16,192,0.96,9,2,0.2,200,balanced,1e-05,0,0.506896551724138,1e-07,5
0.9999930332199296,8,1.3270149727099372,1.3270057276884721,6.966780070394307e-06,0.18,182,0.91,17,2,0.2,200,balanced,1e-05,0,0.59958071278826,1e-07,5
0.9999346277892358,8,2.0672406187974706,2.0671054787080383,6.537221076419186e-05,0.19999999999999998,157,0.785,29,2,0.2,200,balanced,1e-05,0,0.649164677804296,1e-07,5
0.9998553155631166,8,3.180337879096275,3.1798777337011392,0.00014468443688342436,0.22,136,0.68,41,2,0.2,200,balanced,1e-05,0,0.689295039164491,1e-07,5
0.9997291256042371,8,4.405655098884929,4.404461719722079,0.00027087439576289896,0.24,122,0.61,49,2,0.2,200,balanced,1e-05,0,0.7123287671232877,1e-07,5
0.9995963110704935,8,6.177467840488514,6.174974065108927,0.00040368892950648494,0.26,109,0.545,59,2,0.2,200,balanced,1e-05,0,0.7163323782234958,1e-07,5
0.9979665867526892,8,12.577508898587546,12.55193362537499,0.002033413247310767,0.28,86,0.43,72,2,0.2,200,balanced,1e-05,0,0.7027027027027027,1e-07,5
0.9974279040599126,8,18.22423093745444,18.177356467048998,0.002572095940087449,0.30000000000000004,76,0.38,80,2,0.2,200,balanced,1e-05,0,0.6915887850467289,1e-07,5
0.9976773997030117,8,25.4427030327702,25.383609803150105,0.0023226002969882753,0.32,68,0.34,89,2,0.2,200,balanced,1e-05,0,0.6838709677419356,1e-07,5
0.9979461281695655,8,26.59901650136486,26.544385530655447,0.002053871830434484,0.34,67,0.335,94,2,0.2,200,balanced,1e-05,0,0.6644736842105264,1e-07,5
0.9981342857360433,8,30.517578125,30.460641044190776,0.0018657142639566526,0.36000000000000004,64,0.32,102,2,0.2,200,balanced,1e-05,0,0.6372881355932203,1e-07,5
0.8811997129150455,8,171.46776406035664,151.09734446417104,0.11880028708495449,0.38,36,0.18,106,2,0.2,200,balanced,1e-05,0,0.6366782006920415,1e-07,5
0.9226023333992486,8,171.46776406035664,158.19655922483685,0.07739766660075142,0.4,36,0.18,114,2,0.2,200,balanced,1e-05,0,0.597864768683274,1e-07,5
0.8937864819158802,8,244.140625,218.2095903114942,0.10621351808411983,0.42000000000000004,32,0.16,120,2,0.2,200,balanced,1e-05,0,0.5672727272727273,1e-07,5
0.7888226978998385,8,512.0,403.8772213247173,0.2111773021001615,0.44,25,0.125,126,2,0.2,200,balanced,1e-05,0,0.5353159851301115,1e-07,5
0.7362743742220993,8,751.3148009015778,553.1738348776103,0.2637256257779007,0.46,22,0.11,128,2,0.2,200,balanced,1e-05,0,0.5318352059925093,1e-07,5
0.40105232388190587,8,2915.451895043732,1169.2487576731949,0.5989476761180941,0.48000000000000004,14,0.07,135,2,0.2,200,balanced,1e-05,0,0.5,1e-07,5
0.40712166172106823,8,2915.451895043732,1186.9436201780416,0.5928783382789318,0.5,14,0.07,138,2,0.2,200,balanced,1e-05,0,0.4824902723735408,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.029532533164876817,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.044311675379636546,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.06713780918727916,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.1069484470060839,1e-07,5
1.0,8,1.0,1.0,0.0,0.1,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.1724867724867725,1e-07,5
1.0,8,1.0,1.0,0.0,0.12000000000000001,200,1.0,1,2,0.2,200,balanced,1e-05,1,0.26143790849673204,1e-07,5
0.9999998731061087,8,1.0151512594410654,1.0151511306245717,1.2689389128350825e-07,0.13999999999999999,199,0.995,2,2,0.2,200,balanced,1e-05,1,0.3729216152019002,1e-07,5
0.9999986718986775,8,1.062482469039261,1.0624810579548887,1.3281013224730742e-06,0.16,196,0.98,4,2,0.2,200,balanced,1e-05,1,0.4794952681388012,1e-07,5
0.9999983564786789,8,1.0956826815299674,1.0956808807521192,1.6435213211485333e-06,0.18,194,0.97,6,2,0.2,200,balanced,1e-05,1,0.5347985347985348,1e-07,5
0.9999751842893042,8,1.4927113702623906,1.4926743275688739,2.481571069579136e-05,0.19999999999999998,175,0.875,17,2,0.2,200,balanced,1e-05,1,0.5750000000000001,1e-07,5
0.9999515491796994,8,1.8816764231589207,1.8815852543926783,4.84508203005829e-05,0.22,162,0.81,24,2,0.2,200,balanced,1e-05,1,0.6185101580135439,1e-07,5
0.9998988710391437,8,2.6791838134430725,2.678912870368076,0.00010112896085634482,0.24,144,0.72,35,2,0.2,200,balanced,1e-05,1,0.6502463054187192,1e-07,5
0.9997902491001687,8,4.19589809002719,4.195017996627206,0.0002097508998313291,0.26,124,0.62,49,2,0.2,200,balanced,1e-05,1,0.6560846560846562,1e-07,5
0.9997548065798607,8,5.260129859455906,5.258840110225289,0.00024519342013928913,0.28,115,0.575,60,2,0.2,200,balanced,1e-05,1,0.6516853932584269,1e-07,5
0.999384488750686,8,7.321133274825277,7.316627034936894,0.0006155112493140269,0.30000000000000004,103,0.515,69,2,0.2,200,balanced,1e-05,1,0.6355685131195334,1e-07,5
0.9993151136396407,8,8.244881217026917,8.239234410338591,0.0006848863603593491,0.32,99,0.495,73,2,0.2,200,balanced,1e-05,1,0.6388059701492538,1e-07,5
0.9979063234664524,8,15.053411385271366,15.021894411104185,0.0020936765335476393,0.34,81,0.405,83,2,0.2,200,balanced,1e-05,1,0.6375000000000001,1e-07,5
0.9974891936865529,8,19.742167295125657,19.692598536839927,0.0025108063134471337,0.36000000000000004,74,0.37,93,2,0.2,200,balanced,1e-05,1,0.6103896103896104,1e-07,5
0.9974875009517041,8,25.4427030327702,25.378778265614294,0.0025124990482958687,0.38,68,0.34,102,2,0.2,200,balanced,1e-05,1,0.5945945945945945,1e-07,5
0.9968704152580213,8,31.993985130795412,31.89385724309498,0.0031295847419786638,0.4,63,0.315,109,2,0.2,200,balanced,1e-05,1,0.5833333333333334,1e-07,5
0.9958111973845525,8,43.19817703692904,43.01722839997419,0.004188802615447518,0.42000000000000004,57,0.285,115,2,0.2,200,balanced,1e-05,1,0.5653710247349824,1e-07,5
0.9958754570875457,8,43.19817703692904,43.02000430200043,0.004124542912454343,0.44,57,0.285,117,2,0.2,200,balanced,1e-05,1,0.5551601423487545,1e-07,5
0.9617321771639233,8,107.9796998164345,103.84755179396646,0.03826782283607666,0.46,42,0.21,121,2,0.2,200,balanced,1e-05,1,0.5454545454545454,1e-07,5
0.9604994597190539,8,125.0,120.06243246488174,0.03950054028094607,0.48000000000000004,40,0.2,130,2,0.2,200,balanced,1e-05,1,0.5037593984962406,1e-07,5
0.9574993543388429,8,134.86404018948397,129.13223140495867,0.04250064566115708,0.5,39,0.195,131,2,0.2,200,balanced,1e-05,1,0.4981132075471698,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.028639618138424822,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.04272076372315036,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.06637752215726947,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.1007845503922752,1e-07,5
1.0,8,1.0,1.0,0.0,0.1,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.15606936416184972,1e-07,5
1.0,8,1.0,1.0,0.0,0.12000000000000001,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.24442736356648734,1e-07,5
1.0,8,1.0,1.0,0.0,0.13999999999999999,200,1.0,1,2,0.2,200,balanced,1e-05,2,0.3520179372197309,1e-07,5
0.9999998731061087,8,1.0151512594410654,1.0151511306245717,1.2689389128350825e-07,0.16,199,0.995,2,2,0.2,200,balanced,1e-05,2,0.4510385756676558,1e-07,5
0.9999918196628897,8,1.1481268812238343,1.1481174891589006,8.1803371102529e-06,0.18,191,0.955,6,2,0.2,200,balanced,1e-05,2,0.5330948121645797,1e-07,5
0.9999866775045448,8,1.3491314376125365,1.3491134638150906,1.3322495455159178e-05,0.19999999999999998,181,0.905,14,2,0.2,200,balanced,1e-05,2,0.6,1e-07,5
0.999969726923972,8,1.717673334173562,1.7176213349181253,3.027307602798679e-05,0.22,167,0.835,22,2,0.2,200,balanced,1e-05,2,0.6451612903225805,1e-07,5
0.9999348391869464,8,2.190422160062909,2.1902794303740287,6.516081305363297e-05,0.24,154,0.77,30,2,0.2,200,balanced,1e-05,2,0.6569343065693432,1e-07,5
0.9999001248090673,8,2.7939906848350566,2.7937116344819444,9.98751909326856e-05,0.26,142,0.71,41,2,0.2,200,balanced,1e-05,2,0.6770833333333334,1e-07,5
0.9994983461411626,8,3.9992481413494265,3.99724190308687,0.0005016538588373809,0.28,126,0.63,49,2,0.2,200,balanced,1e-05,2,0.6849315068493151,1e-07,5
0.9992700327072653,8,5.260129859455906,5.256290136702965,0.0007299672927346679,0.30000000000000004,115,0.575,56,2,0.2,200,balanced,1e-05,2,0.6892655367231638,1e-07,5
0.9988055913677446,8,9.04224537037037,9.031445234445028,0.0011944086322553948,0.32,96,0.48,68,2,0.2,200,balanced,1e-05,2,0.672566371681416,1e-07,5
0.9983739719627861,8,14.509365795621074,14.485773160035201,0.0016260280372139002,0.34,82,0.41,81,2,0.2,200,balanced,1e-05,2,0.6521739130434783,1e-07,5
0.9987840357234141,8,15.053411385271366,15.035106974786126,0.0012159642765858791,0.36000000000000004,81,0.405,86,2,0.2,200,balanced,1e-05,2,0.6369426751592356,1e-07,5
0.997816103126101,8,24.352453053036598,24.299269806942302,0.0021838968738989717,0.38,69,0.345,97,2,0.2,200,balanced,1e-05,2,0.5913621262458472,1e-07,5
0.9971654648360678,8,37.03703703703704,36.9320542531877,0.0028345351639321725,0.4,60,0.3,109,2,0.2,200,balanced,1e-05,2,0.5625,1e-07,5
0.9983545637745198,8,37.03703703703704,36.976094954611845,0.0016454362254801902,0.42000000000000004,60,0.3,115,2,0.2,200,balanced,1e-05,2,0.5338078291814947,1e-07,5
0.9934067513429028,8,72.33796296296296,71.86102078580026,0.006593248657097206,0.44,48,0.24,123,2,0.2,200,balanced,1e-05,2,0.5054945054945055,1e-07,5
0.9883559316798962,8,125.0,123.54449145998703,0.011644068320103784,0.46,40,0.2,129,2,0.2,200,balanced,1e-05,2,0.50187265917603,1e-07,5
0.9877281204209405,8,134.86404018948397,133.20900492873318,0.012271879579059508,0.48000000000000004,39,0.195,131,2,0.2,200,balanced,1e-05,2,0.4905660377358491,1e-07,5
0.9896118886163613,8,145.79384749963552,144.27932477276008,0.01038811138363871,0.5,38,0.19,137,2,0.2,200,balanced,1e-05,2,0.46332046332046334,1e-07,5
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,0.2,200,balanced,1e-05,0,0.036709721278042146,1e-07,5
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,0.2,200,balanced,1e-05,0,0.0764570712345937,1e-07,5
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,5,0.2,200,balanced,1e-05,0,0.16626389560173996,1e-07,5
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,5,0.2,200,balanced,1e-05,0,0.3326693227091634,1e-07,5
0.9999948533153135,8,1.1128024162278864,1.1127966889847316,5.146684686541114e-06,0.1,193,0.965,5,5,0.2,200,balanced,1e-05,0,0.5507745266781412,1e-07,5
0.9999713862902179,8,1.467411720510894,1.4673697324177923,2.8613709782132624e-05,0.12000000000000001,176,0.88,14,5,0.2,200,balanced,1e-05,0,0.6885964912280701,1e-07,5
0.9999184134314489,8,2.190422160062909,2.190243451035191,8.158656855106194e-05,0.13999999999999999,154,0.77,24,5,0.2,200,balanced,1e-05,0,0.7628361858190709,1e-07,5
0.999526788802781,8,4.299071346850688,4.2970369781517155,0.0004732111972189923,0.16,123,0.615,36,5,0.2,200,balanced,1e-05,0,0.7812500000000001,1e-07,5
0.9989642594455035,8,6.010518407212622,6.004293069544724,0.0010357405544965115,0.18,110,0.55,43,5,0.2,200,balanced,1e-05,0,0.7923497267759563,1e-07,5
0.9987830629295956,8,9.631777159203645,9.620055892524736,0.001216937070404378,0.19999999999999998,94,0.47,52,5,0.2,200,balanced,1e-05,0,0.8022922636103151,1e-07,5
0.9981552514384163,8,13.026663952778343,13.002633033189221,0.0018447485615836756,0.22,85,0.425,58,5,0.2,200,balanced,1e-05,0,0.7953216374269007,1e-07,5
0.9823664707385638,8,33.56718472021752,32.97527678622952,0.017633529261436243,0.24,62,0.31,64,5,0.2,200,balanced,1e-05,0,0.7904191616766467,1e-07,5
0.5073090075532675,8,296.2962962962963,150.31378001578295,0.49269099244673253,0.26,30,0.15,69,5,0.2,200,balanced,1e-05,0,0.7889908256880733,1e-07,5
0.6630974016405521,8,296.2962962962963,196.47330418979323,0.3369025983594479,0.28,30,0.15,76,5,0.2,200,balanced,1e-05,0,0.7711598746081505,1e-07,5
0.7082896117523609,8,296.2962962962963,209.8635886673662,0.29171038824763906,0.30000000000000004,30,0.15,85,5,0.2,200,balanced,1e-05,0,0.7378640776699029,1e-07,5
0.5015706239168111,8,863.837598531476,433.27556325823224,0.49842937608318894,0.32,21,0.105,93,5,0.2,200,balanced,1e-05,0,0.7086092715231789,1e-07,5
0.4375667972924831,8,1628.3329940972928,712.5044531528322,0.562433202707517,0.34,17,0.085,101,5,0.2,200,balanced,1e-05,0,0.673469387755102,1e-07,5
0.4427721701514059,8,1628.3329940972928,720.9805335255949,0.5572278298485941,0.36000000000000004,17,0.085,108,5,0.2,200,balanced,1e-05,0,0.6411149825783972,1e-07,5
0.4038651153618616,8,1953.125,788.7990534411359,0.5961348846381385,0.38,16,0.08,117,5,0.2,200,balanced,1e-05,0,0.5971223021582733,1e-07,5
0.40602696272799366,8,1953.125,793.0214115781126,0.5939730372720063,0.4,16,0.08,119,5,0.2,200,balanced,1e-05,0,0.5869565217391305,1e-07,5
0.40651052004763794,8,1953.125,793.9658594680428,0.593489479952362,0.42000000000000004,16,0.08,121,5,0.2,200,balanced,1e-05,0,0.5766423357664234,1e-07,5
0.40796812749003986,8,1953.125,796.8127490039841,0.5920318725099601,0.44,16,0.08,125,5,0.2,200,balanced,1e-05,0,0.5555555555555556,1e-07,5
0.3566415388614505,8,2915.451895043732,1039.7712503249286,0.6433584611385494,0.46,14,0.07,128,5,0.2,200,balanced,1e-05,0,0.5393258426966292,1e-07,5
0.3717149823895963,8,2915.451895043732,1083.7171498238959,0.6282850176104037,0.48000000000000004,14,0.07,135,5,0.2,200,balanced,1e-05,0,0.5,1e-07,5
0.39413961505314565,8,2915.451895043732,1149.0950876185004,0.6058603849468543,0.5,14,0.07,138,5,0.2,200,balanced,1e-05,0,0.4824902723735408,1e-07,5
