machine,cpu,gpu,gglasso,numpy,logical_cores,blas_threads,regime,p,n_samples,lambda,seed,true_sparsity,true_n_blocks,true_sizes_json,gen_style_requested,gen_n_powerlaw,gen_n_erdos,gen_n_direct,detected_n_blocks,detected_singletons,detected_sizes_json,t_admm_median,t_admm_mean,t_admm_min,t_admm_max,t_admm_std,t_admm_trials_json,t_block_median,t_block_mean,t_block_min,t_block_max,t_block_std,t_block_trials_json,algorithmic_speedup,speedup_lo,speedup_hi,admm_iterations,admm_status,block_iterations,admm_peak_mem_mb,block_peak_mem_mb,obj_admm,obj_block,obj_rel_gap,max_abs_error,max_rel_error,support_agreement,support_precision,support_recall,support_f1,trials,warmup,tol,rtol,max_iter,true_block_min,true_block_max,true_block_mean,true_block_std,true_block_median,detected_block_min,detected_block_max,detected_block_mean,detected_block_std,detected_block_median
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.15,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,10,6,"[87, 3, 2, 2, 1, 1, 1, 1, 1, 1]",0.03456572499999311,0.03642397299982905,0.032495080999069614,0.041784478999034036,0.003676965294497012,"[0.033299, 0.032985, 0.032495, 0.033977, 0.038262, 0.039631, 0.040817, 0.041784, 0.034566]",0.02867080400028499,0.028780034778012324,0.027620046999800252,0.03032351900037611,0.0009055221036818314,"[0.028671, 0.028188, 0.029129, 0.030324, 0.029958, 0.02762, 0.028927, 0.028199, 0.028005]",1.2056071046926178,1.0716131263876918,1.5128315675688828,56,optimal,nan,0.9413604736328125,1.182962417602539,111.52740857398088,111.52740850585532,6.108414012198935e-10,5.2295222488521476e-05,4.59575775322356e-05,1.0,0.5932203389830508,0.7368421052631579,0.6572769953051644,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,87.0,10.0,25.67489045740994,1.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.2,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,32,14,"[33, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0284535290011263,0.02931656066680767,0.028185200000734767,0.033941207999305334,0.0019251305182948748,"[0.02841, 0.030906, 0.028288, 0.028185, 0.028693, 0.028454, 0.028659, 0.028312, 0.033941]",0.014021955998032354,0.013719459888509138,0.01268624899967108,0.01441376400180161,0.0006018578558576873,"[0.014204, 0.014414, 0.014055, 0.014263, 0.014022, 0.013373, 0.012686, 0.013147, 0.013312]",2.0292125438932396,1.9554364839893197,2.6754329037830913,48,optimal,nan,0.9413604736328125,0.7154932022094727,113.3335041076545,113.33350408262591,2.2084023659178043e-10,3.766885396291886e-05,2.9754188679231117e-05,1.0,0.9,0.6631578947368421,0.7636363636363636,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,33.0,3.125,5.526922742358536,2.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.25,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,39,18,"[22, 9, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03456572499999311,0.03616316500039021,0.0331148499972187,0.042260587000782834,0.0034910075844054064,"[0.03768, 0.034566, 0.033437, 0.035391, 0.033606, 0.034043, 0.033115, 0.04137, 0.042261]",0.01141465599721414,0.011614781555787582,0.011291178001556545,0.01266369099903386,0.0004739413271142912,"[0.011438, 0.011415, 0.011402, 0.01137, 0.011291, 0.011307, 0.011482, 0.012664, 0.012165]",3.028188060019436,2.614944568668416,3.7427969867233517,58,optimal,nan,0.9413604736328125,0.7061901092529297,114.33881276584214,114.3388127680451,1.926700693020257e-11,1.2827110101198969e-05,1.1317124546174545e-05,1.0,0.9508196721311475,0.6105263157894737,0.7435897435897436,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,22.0,2.5641025641025643,3.4920780074324544,2.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.3,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,43,23,"[16, 9, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030829307997919386,0.0320556518886911,0.02976192899950547,0.03634073300054297,0.002513124390697858,"[0.034811, 0.036341, 0.034744, 0.031162, 0.030105, 0.030829, 0.029762, 0.03077, 0.029977]",0.01066665999678662,0.0107472647776174,0.010087260001455434,0.011394473000109429,0.0004970420318566037,"[0.010138, 0.010416, 0.010087, 0.010514, 0.011062, 0.011394, 0.011106, 0.011341, 0.010667]",2.8902494320815375,2.611961869515128,3.6026366917576795,52,optimal,nan,0.9413604736328125,0.7028284072875977,114.47678653214604,114.47678647273787,5.189538184793118e-10,5.276898511730188e-05,4.3828040697401654e-05,1.0,0.9482758620689655,0.5789473684210527,0.7189542483660131,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,16.0,2.3255813953488373,2.594456794268944,1.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.35,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,49,28,"[14, 9, 5, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026894612001342466,0.026719683888384478,0.025288201999501325,0.02876341499722912,0.0011234041297733229,"[0.028763, 0.025288, 0.025434, 0.027726, 0.026962, 0.027112, 0.026895, 0.026542, 0.025755]",0.009449682998820208,0.009466700778122887,0.009347574999992503,0.00962659000288113,9.56031287395841e-05,"[0.009533, 0.009505, 0.009369, 0.009373, 0.009348, 0.00945, 0.009557, 0.009627, 0.00944]",2.8460861602130203,2.62691170933143,3.077099140392261,47,optimal,nan,0.9413604736328125,0.7031393051147461,115.8925744259761,115.89257442592259,4.616677838743671e-13,3.572115872485515e-06,3.0245855322154295e-06,1.0,0.9803921568627451,0.5263157894736842,0.684931506849315,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,14.0,2.0408163265306123,2.2127569254579265,1.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,500,0.4,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,59,38,"[10, 5, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03073076399959973,0.03076730633337219,0.029419990001770202,0.03235260899964487,0.0008176712483165963,"[0.02942, 0.030156, 0.031041, 0.030731, 0.03034, 0.030756, 0.032353, 0.030721, 0.031389]",0.008496285001456272,0.00848058599957666,0.00839417799943476,0.008539026999642374,5.7389746123236995e-05,"[0.008395, 0.008394, 0.008495, 0.008438, 0.008502, 0.008539, 0.008496, 0.008539, 0.008526]",3.6169648257247076,3.4453562452727167,3.8541723801691368,56,optimal,nan,0.9413604736328125,0.7037296295166016,116.53078567818726,116.53078567934499,9.934970447511416e-12,7.0121229294728415e-06,5.491946979957582e-06,1.0,1.0,0.43157894736842106,0.6029411764705882,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,10.0,1.694915254237288,1.4172572854486014,1.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.05,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,1,0,[100],0.020552082001813687,0.020628860111577926,0.020453536002605688,0.021072117000585422,0.00021006818574175848,"[0.021072, 0.020552, 0.020496, 0.020871, 0.020558, 0.020541, 0.020456, 0.020659, 0.020454]",0.022040949999791337,0.02221060144398103,0.021330946998205036,0.02322230899881106,0.0008060259781720532,"[0.021536, 0.021669, 0.022041, 0.021331, 0.021365, 0.022367, 0.02318, 0.023222, 0.023183]",0.9324499171772658,0.8807709863671556,0.9878659865573998,38,optimal,nan,0.9413604736328125,1.4788637161254883,109.72921021591955,109.72921021591955,0.0,0.0,0.0,1.0,0.09578107183580388,0.8842105263157894,0.1728395061728395,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,100.0,100.0,100.0,0.0,100.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.1,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,9,6,"[89, 3, 2, 1, 1, 1, 1, 1, 1]",0.024075974000879796,0.02397663733346336,0.0236616080001113,0.02421013899947866,0.00020191089452254186,"[0.02421, 0.024076, 0.024085, 0.024173, 0.023727, 0.023662, 0.023866, 0.02386, 0.024131]",0.021982774000207428,0.02201417055564687,0.021414058999653207,0.023241306000272743,0.0006047328790034599,"[0.022081, 0.021555, 0.02166, 0.021414, 0.021983, 0.021466, 0.022068, 0.022658, 0.023241]",1.095220011844393,1.018084267718588,1.1305721628893772,44,optimal,nan,0.9413604736328125,1.225900650024414,110.63089400275402,110.63089389824043,9.447052727586587e-10,2.4381200200096487e-05,2.1509457966431017e-05,1.0,0.5220588235294118,0.7473684210526316,0.6147186147186148,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,89.0,11.11111111111111,27.545697161240362,1.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.15,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,28,9,"[26, 9, 6, 5, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.033041242000763305,0.03329347622234814,0.03241791199980071,0.034926666998217115,0.0007965604636794416,"[0.032889, 0.032464, 0.033709, 0.033041, 0.032418, 0.03294, 0.033304, 0.034927, 0.03395]",0.013700201001483947,0.013672761222147124,0.013450868998916121,0.01393765999819152,0.00016238223353683487,"[0.01383, 0.013718, 0.01368, 0.013938, 0.013738, 0.0137, 0.01349, 0.013451, 0.01351]",2.411734105009439,2.3259221421678453,2.596610449557685,58,optimal,nan,0.9413604736328125,0.7073879241943359,112.1959443381415,112.19594429787557,3.588893633494008e-10,6.275605233840853e-05,5.218809112887542e-05,1.0,0.92,0.7263157894736842,0.811764705882353,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,26.0,3.5714285714285716,4.686062704816206,3.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.2,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,36,14,"[14, 10, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.028452346999984002,0.02857582511003582,0.028208950996486237,0.029383185999904526,0.0004478498101362371,"[0.029383, 0.028467, 0.028321, 0.028279, 0.028293, 0.028452, 0.028209, 0.028464, 0.029314]",0.011791031000029761,0.0119411574447036,0.011363604000507621,0.013017507000768092,0.0004917415227238767,"[0.012412, 0.011761, 0.011753, 0.011884, 0.011901, 0.013018, 0.011791, 0.011587, 0.011364]",2.413049969923087,2.1670010236846258,2.585727732028673,56,optimal,nan,0.9413604736328125,0.7017087936401367,113.81524070238142,113.81524070349846,9.8145400211334e-12,1.1184296911687097e-05,1.0193018896192828e-05,1.0,0.9846153846153847,0.6736842105263158,0.8,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,14.0,2.7777777777777777,2.6152449546532934,2.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.25,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,38,16,"[17, 10, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02439179699649685,0.024569891110230755,0.023931126001116354,0.025644392997492105,0.0005164078056008983,"[0.024227, 0.023931, 0.024302, 0.024344, 0.024392, 0.024506, 0.025101, 0.024683, 0.025644]",0.011375477999536088,0.011620455889189744,0.011153453000588343,0.01353516800008947,0.0007339597659498727,"[0.011282, 0.011296, 0.011647, 0.01147, 0.011375, 0.011545, 0.013535, 0.011279, 0.011153]",2.14424369661579,1.7680701119452795,2.299233519533311,48,optimal,nan,0.9413604736328125,0.7034635543823242,114.49176102797921,114.49176102583391,1.87375845235891e-11,1.344093568883542e-05,1.1048354909063711e-05,1.0,0.9838709677419355,0.6421052631578947,0.7770700636942676,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,17.0,2.6315789473684212,2.8875508893358326,2.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.3,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,47,23,"[11, 9, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.028238634000445018,0.02801146533359618,0.026982475999830058,0.028793102002964588,0.0006989557147372989,"[0.028793, 0.02712, 0.027537, 0.026982, 0.028562, 0.028575, 0.028653, 0.027643, 0.028239]",0.01010032200065325,0.010095968667074986,0.009976843000913505,0.01023567399897729,9.818566652899618e-05,"[0.010232, 0.010236, 0.010159, 0.010007, 0.010119, 0.010017, 0.0101, 0.010017, 0.009977]",2.795815222387826,2.636121080304633,2.8859932947053712,47,optimal,nan,0.9413604736328125,0.7027444839477539,115.15404293189319,115.15404293212976,2.0543620737995607e-12,5.481531020701258e-06,4.699628125106998e-06,1.0,1.0,0.5578947368421052,0.7162162162162162,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,11.0,2.127659574468085,1.9198517371456305,2.0
primary,x86_64,none,0.3.0,2.4.4,32,8,balanced,100,1000,0.35,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,53,33,"[11, 9, 5, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026748578002298018,0.02662905766636767,0.026093191998370457,0.02703471799759427,0.00038082502361272034,"[0.026111, 0.026984, 0.026749, 0.026274, 0.026892, 0.026576, 0.027035, 0.026093, 0.026948]",0.009306021998781944,0.009344806777840454,0.009097057998587843,0.009848615998635069,0.0002417598901658121,"[0.009849, 0.009562, 0.009364, 0.009272, 0.009306, 0.009097, 0.009397, 0.009107, 0.009149]",2.8743299774918984,2.6494272902900007,2.97180890808775,45,optimal,nan,0.9413604736328125,0.7026510238647461,116.57279658037282,116.57279658059471,1.903431092263279e-12,3.608203688970635e-06,3.1195913920492205e-06,1.0,1.0,0.49473684210526314,0.6619718309859155,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,11.0,1.8867924528301887,1.8496341031173542,1.0
